date,ticker,mid,marketid,comment
4/30/2004,TEST1,71.46798427,TEST1,NA
4/29/2004,TEST1,71.53945225,TEST1,NA
4/28/2004,TEST1,71.61099171,TEST1,NA
4/27/2004,TEST1,71.6826027,TEST1,NA
4/26/2004,TEST1,71.7542853,TEST1,NA
4/25/2004,TEST1,71.82603959,TEST1,NA
4/24/2004,TEST1,71.89786563,TEST1,NA
4/23/2004,TEST1,71.96976349,TEST1,NA
4/22/2004,TEST1,72.04173326,TEST1,NA
4/21/2004,TEST1,72.11377499,TEST1,NA
4/20/2004,TEST1,72.18588876,TEST1,NA
4/19/2004,TEST1,72.25807465,TEST1,NA
4/18/2004,TEST1,72.33033273,TEST1,NA
4/17/2004,TEST1,72.40266306,TEST1,NA
4/16/2004,TEST1,72.47506572,TEST1,NA
4/15/2004,TEST1,72.54754079,TEST1,NA
4/14/2004,TEST1,72.62008833,TEST1,NA
4/13/2004,TEST1,72.69270842,TEST1,NA
4/12/2004,TEST1,72.76540113,TEST1,NA
4/11/2004,TEST1,72.83816653,TEST1,NA
4/10/2004,TEST1,72.91100469,TEST1,NA
4/9/2004,TEST1,72.9839157,TEST1,NA
4/8/2004,TEST1,73.05689961,TEST1,NA
4/7/2004,TEST1,73.12995651,TEST1,NA
4/6/2004,TEST1,73.20308647,TEST1,NA
4/5/2004,TEST1,73.27628956,TEST1,NA
4/4/2004,TEST1,73.34956585,TEST1,NA
4/3/2004,TEST1,73.42291541,TEST1,NA
4/2/2004,TEST1,73.49633833,TEST1,NA
4/1/2004,TEST1,73.56983467,TEST1,NA
3/31/2004,TEST1,73.6434045,TEST1,NA
3/30/2004,TEST1,73.71704791,TEST1,NA
3/29/2004,TEST1,73.79076495,TEST1,NA
3/28/2004,TEST1,73.86455572,TEST1,NA
3/27/2004,TEST1,73.93842027,TEST1,NA
3/26/2004,TEST1,74.01235869,TEST1,NA
3/25/2004,TEST1,74.08637105,TEST1,NA
3/24/2004,TEST1,74.16045742,TEST1,NA
3/23/2004,TEST1,74.23461788,TEST1,NA
3/22/2004,TEST1,74.3088525,TEST1,NA
3/21/2004,TEST1,74.38316135,TEST1,NA
3/20/2004,TEST1,74.45754451,TEST1,NA
3/19/2004,TEST1,74.53200206,TEST1,NA
3/18/2004,TEST1,74.60653406,TEST1,NA
3/17/2004,TEST1,74.68114059,TEST1,NA
3/16/2004,TEST1,74.75582173,TEST1,NA
3/15/2004,TEST1,74.83057756,TEST1,NA
3/14/2004,TEST1,74.90540813,TEST1,NA
3/13/2004,TEST1,74.98031354,TEST1,NA
3/12/2004,TEST1,75.05529386,TEST1,NA
3/11/2004,TEST1,75.13034915,TEST1,NA
3/10/2004,TEST1,75.2054795,TEST1,NA
3/9/2004,TEST1,75.28068498,TEST1,NA
3/8/2004,TEST1,75.35596566,TEST1,NA
3/7/2004,TEST1,75.43132163,TEST1,NA
3/6/2004,TEST1,75.50675295,TEST1,NA
3/5/2004,TEST1,75.5822597,TEST1,NA
3/4/2004,TEST1,75.65784196,TEST1,NA
3/3/2004,TEST1,75.7334998,TEST1,NA
3/2/2004,TEST1,75.8092333,TEST1,NA
3/1/2004,TEST1,75.88504254,TEST1,NA
2/29/2004,TEST1,75.96092758,TEST1,NA
2/28/2004,TEST1,76.03688851,TEST1,NA
2/27/2004,TEST1,76.1129254,TEST1,NA
2/26/2004,TEST1,76.18903832,TEST1,NA
2/25/2004,TEST1,76.26522736,TEST1,NA
2/24/2004,TEST1,76.34149259,TEST1,NA
2/23/2004,TEST1,76.41783408,TEST1,NA
2/22/2004,TEST1,76.49425191,TEST1,NA
2/21/2004,TEST1,76.57074617,TEST1,NA
2/20/2004,TEST1,76.64731691,TEST1,NA
2/19/2004,TEST1,76.72396423,TEST1,NA
2/18/2004,TEST1,76.80068819,TEST1,NA
2/17/2004,TEST1,76.87748888,TEST1,NA
2/16/2004,TEST1,76.95436637,TEST1,NA
2/15/2004,TEST1,77.03132074,TEST1,NA
2/14/2004,TEST1,77.10835206,TEST1,NA
2/13/2004,TEST1,77.18546041,TEST1,NA
2/12/2004,TEST1,77.26264587,TEST1,NA
2/11/2004,TEST1,77.33990852,TEST1,NA
2/10/2004,TEST1,77.41724842,TEST1,NA
2/9/2004,TEST1,77.49466567,TEST1,NA
2/8/2004,TEST1,77.57216034,TEST1,NA
2/7/2004,TEST1,77.6497325,TEST1,NA
2/6/2004,TEST1,77.72738223,TEST1,NA
2/5/2004,TEST1,77.80510961,TEST1,NA
2/4/2004,TEST1,77.88291472,TEST1,NA
2/3/2004,TEST1,77.96079764,TEST1,NA
2/2/2004,TEST1,78.03875844,TEST1,NA
2/1/2004,TEST1,78.11679719,TEST1,NA
1/31/2004,TEST1,78.19491399,TEST1,NA
1/30/2004,TEST1,78.27310891,TEST1,NA
1/29/2004,TEST1,78.35138201,TEST1,NA
1/28/2004,TEST1,78.4297334,TEST1,NA
1/27/2004,TEST1,78.50816313,TEST1,NA
1/26/2004,TEST1,78.58667129,TEST1,NA
1/25/2004,TEST1,78.66525796,TEST1,NA
1/24/2004,TEST1,78.74392322,TEST1,NA
1/23/2004,TEST1,78.82266715,TEST1,NA
1/22/2004,TEST1,78.90148981,TEST1,NA
1/21/2004,TEST1,78.9803913,TEST1,NA
1/20/2004,TEST1,79.05937169,TEST1,NA
1/19/2004,TEST1,79.13843106,TEST1,NA
1/18/2004,TEST1,79.2175695,TEST1,NA
1/17/2004,TEST1,79.29678707,TEST1,NA
1/16/2004,TEST1,79.37608385,TEST1,NA
1/15/2004,TEST1,79.45545994,TEST1,NA
1/14/2004,TEST1,79.5349154,TEST1,NA
1/13/2004,TEST1,79.61445031,TEST1,NA
1/12/2004,TEST1,79.69406476,TEST1,NA
1/11/2004,TEST1,79.77375883,TEST1,NA
1/10/2004,TEST1,79.85353259,TEST1,NA
1/9/2004,TEST1,79.93338612,TEST1,NA
1/8/2004,TEST1,80.0133195,TEST1,NA
1/7/2004,TEST1,80.09333282,TEST1,NA
1/6/2004,TEST1,80.17342616,TEST1,NA
1/5/2004,TEST1,80.25359958,TEST1,NA
1/4/2004,TEST1,80.33385318,TEST1,NA
1/3/2004,TEST1,80.41418704,TEST1,NA
1/2/2004,TEST1,80.49460122,TEST1,NA
1/1/2004,TEST1,80.57509582,TEST1,NA
12/31/2003,TEST1,80.65567092,TEST1,NA
12/30/2003,TEST1,80.73632659,TEST1,NA
12/29/2003,TEST1,80.81706292,TEST1,NA
12/28/2003,TEST1,80.89787998,TEST1,NA
12/27/2003,TEST1,80.97877786,TEST1,NA
12/26/2003,TEST1,81.05975664,TEST1,NA
12/25/2003,TEST1,81.14081639,TEST1,NA
12/24/2003,TEST1,81.22195721,TEST1,NA
12/23/2003,TEST1,81.30317917,TEST1,NA
12/22/2003,TEST1,81.38448235,TEST1,NA
12/21/2003,TEST1,81.46586683,TEST1,NA
12/20/2003,TEST1,81.5473327,TEST1,NA
12/19/2003,TEST1,81.62888003,TEST1,NA
12/18/2003,TEST1,81.71050891,TEST1,NA
12/17/2003,TEST1,81.79221942,TEST1,NA
12/16/2003,TEST1,81.87401164,TEST1,NA
12/15/2003,TEST1,81.95588565,TEST1,NA
12/14/2003,TEST1,82.03784153,TEST1,NA
12/13/2003,TEST1,82.11987938,TEST1,NA
12/12/2003,TEST1,82.20199926,TEST1,NA
12/11/2003,TEST1,82.28420126,TEST1,NA
12/10/2003,TEST1,82.36648546,TEST1,NA
12/9/2003,TEST1,82.44885194,TEST1,NA
12/8/2003,TEST1,82.53130079,TEST1,NA
12/7/2003,TEST1,82.61383209,TEST1,NA
12/6/2003,TEST1,82.69644593,TEST1,NA
12/5/2003,TEST1,82.77914237,TEST1,NA
12/4/2003,TEST1,82.86192151,TEST1,NA
12/3/2003,TEST1,82.94478344,TEST1,NA
12/2/2003,TEST1,83.02772822,TEST1,NA
12/1/2003,TEST1,83.11075595,TEST1,NA
11/30/2003,TEST1,83.1938667,TEST1,NA
11/29/2003,TEST1,83.27706057,TEST1,NA
11/28/2003,TEST1,83.36033763,TEST1,NA
11/27/2003,TEST1,83.44369797,TEST1,NA
11/26/2003,TEST1,83.52714167,TEST1,NA
11/25/2003,TEST1,83.61066881,TEST1,NA
11/24/2003,TEST1,83.69427948,TEST1,NA
11/23/2003,TEST1,83.77797376,TEST1,NA
11/22/2003,TEST1,83.86175173,TEST1,NA
11/21/2003,TEST1,83.94561348,TEST1,NA
11/20/2003,TEST1,84.0295591,TEST1,NA
11/19/2003,TEST1,84.11358865,TEST1,NA
11/18/2003,TEST1,84.19770224,TEST1,NA
11/17/2003,TEST1,84.28189995,TEST1,NA
11/16/2003,TEST1,84.36618185,TEST1,NA
11/15/2003,TEST1,84.45054803,TEST1,NA
11/14/2003,TEST1,84.53499858,TEST1,NA
11/13/2003,TEST1,84.61953357,TEST1,NA
11/12/2003,TEST1,84.70415311,TEST1,NA
11/11/2003,TEST1,84.78885726,TEST1,NA
11/10/2003,TEST1,84.87364612,TEST1,NA
11/9/2003,TEST1,84.95851976,TEST1,NA
11/8/2003,TEST1,85.04347828,TEST1,NA
11/7/2003,TEST1,85.12852176,TEST1,NA
11/6/2003,TEST1,85.21365028,TEST1,NA
11/5/2003,TEST1,85.29886393,TEST1,NA
11/4/2003,TEST1,85.3841628,TEST1,NA
11/3/2003,TEST1,85.46954696,TEST1,NA
11/2/2003,TEST1,85.55501651,TEST1,NA
11/1/2003,TEST1,85.64057152,TEST1,NA
10/31/2003,TEST1,85.7262121,TEST1,NA
10/30/2003,TEST1,85.81193831,TEST1,NA
10/29/2003,TEST1,85.89775025,TEST1,NA
10/28/2003,TEST1,85.983648,TEST1,NA
10/27/2003,TEST1,86.06963164,TEST1,NA
10/26/2003,TEST1,86.15570128,TEST1,NA
10/25/2003,TEST1,86.24185698,TEST1,NA
10/24/2003,TEST1,86.32809883,TEST1,NA
10/23/2003,TEST1,86.41442693,TEST1,NA
10/22/2003,TEST1,86.50084136,TEST1,NA
10/21/2003,TEST1,86.5873422,TEST1,NA
10/20/2003,TEST1,86.67392954,TEST1,NA
10/19/2003,TEST1,86.76060347,TEST1,NA
10/18/2003,TEST1,86.84736408,TEST1,NA
10/17/2003,TEST1,86.93421144,TEST1,NA
10/16/2003,TEST1,87.02114565,TEST1,NA
10/15/2003,TEST1,87.1081668,TEST1,NA
10/14/2003,TEST1,87.19527496,TEST1,NA
10/13/2003,TEST1,87.28247024,TEST1,NA
10/12/2003,TEST1,87.36975271,TEST1,NA
10/11/2003,TEST1,87.45712246,TEST1,NA
10/10/2003,TEST1,87.54457959,TEST1,NA
10/9/2003,TEST1,87.63212416,TEST1,NA
10/8/2003,TEST1,87.71975629,TEST1,NA
10/7/2003,TEST1,87.80747605,TEST1,NA
10/6/2003,TEST1,87.89528352,TEST1,NA
10/5/2003,TEST1,87.9831788,TEST1,NA
10/4/2003,TEST1,88.07116198,TEST1,NA
10/3/2003,TEST1,88.15923315,TEST1,NA
10/2/2003,TEST1,88.24739238,TEST1,NA
10/1/2003,TEST1,88.33563977,TEST1,NA
9/30/2003,TEST1,88.42397541,TEST1,NA
9/29/2003,TEST1,88.51239939,TEST1,NA
9/28/2003,TEST1,88.60091179,TEST1,NA
9/27/2003,TEST1,88.6895127,TEST1,NA
9/26/2003,TEST1,88.77820221,TEST1,NA
9/25/2003,TEST1,88.86698041,TEST1,NA
9/24/2003,TEST1,88.95584739,TEST1,NA
9/23/2003,TEST1,89.04480324,TEST1,NA
9/22/2003,TEST1,89.13384804,TEST1,NA
9/21/2003,TEST1,89.22298189,TEST1,NA
9/20/2003,TEST1,89.31220487,TEST1,NA
9/19/2003,TEST1,89.40151708,TEST1,NA
9/18/2003,TEST1,89.4909186,TEST1,NA
9/17/2003,TEST1,89.58040951,TEST1,NA
9/16/2003,TEST1,89.66998992,TEST1,NA
9/15/2003,TEST1,89.75965991,TEST1,NA
9/14/2003,TEST1,89.84941957,TEST1,NA
9/13/2003,TEST1,89.93926899,TEST1,NA
9/12/2003,TEST1,90.02920826,TEST1,NA
9/11/2003,TEST1,90.11923747,TEST1,NA
9/10/2003,TEST1,90.20935671,TEST1,NA
9/9/2003,TEST1,90.29956606,TEST1,NA
9/8/2003,TEST1,90.38986563,TEST1,NA
9/7/2003,TEST1,90.4802555,TEST1,NA
9/6/2003,TEST1,90.57073575,TEST1,NA
9/5/2003,TEST1,90.66130649,TEST1,NA
9/4/2003,TEST1,90.75196779,TEST1,NA
9/3/2003,TEST1,90.84271976,TEST1,NA
9/2/2003,TEST1,90.93356248,TEST1,NA
9/1/2003,TEST1,91.02449604,TEST1,NA
8/31/2003,TEST1,91.11552054,TEST1,NA
8/30/2003,TEST1,91.20663606,TEST1,NA
8/29/2003,TEST1,91.2978427,TEST1,NA
8/28/2003,TEST1,91.38914054,TEST1,NA
8/27/2003,TEST1,91.48052968,TEST1,NA
8/26/2003,TEST1,91.57201021,TEST1,NA
8/25/2003,TEST1,91.66358222,TEST1,NA
8/24/2003,TEST1,91.7552458,TEST1,NA
8/23/2003,TEST1,91.84700105,TEST1,NA
8/22/2003,TEST1,91.93884805,TEST1,NA
8/21/2003,TEST1,92.0307869,TEST1,NA
8/20/2003,TEST1,92.12281768,TEST1,NA
8/19/2003,TEST1,92.2149405,TEST1,NA
8/18/2003,TEST1,92.30715544,TEST1,NA
8/17/2003,TEST1,92.3994626,TEST1,NA
8/16/2003,TEST1,92.49186206,TEST1,NA
8/15/2003,TEST1,92.58435392,TEST1,NA
8/14/2003,TEST1,92.67693828,TEST1,NA
8/13/2003,TEST1,92.76961521,TEST1,NA
8/12/2003,TEST1,92.86238483,TEST1,NA
8/11/2003,TEST1,92.95524721,TEST1,NA
8/10/2003,TEST1,93.04820246,TEST1,NA
8/9/2003,TEST1,93.14125066,TEST1,NA
8/8/2003,TEST1,93.23439191,TEST1,NA
8/7/2003,TEST1,93.32762631,TEST1,NA
8/6/2003,TEST1,93.42095393,TEST1,NA
8/5/2003,TEST1,93.51437489,TEST1,NA
8/4/2003,TEST1,93.60788926,TEST1,NA
8/3/2003,TEST1,93.70149715,TEST1,NA
8/2/2003,TEST1,93.79519865,TEST1,NA
8/1/2003,TEST1,93.88899385,TEST1,NA
7/31/2003,TEST1,93.98288284,TEST1,NA
7/30/2003,TEST1,94.07686572,TEST1,NA
7/29/2003,TEST1,94.17094259,TEST1,NA
7/28/2003,TEST1,94.26511353,TEST1,NA
7/27/2003,TEST1,94.35937865,TEST1,NA
7/26/2003,TEST1,94.45373802,TEST1,NA
7/25/2003,TEST1,94.54819176,TEST1,NA
7/24/2003,TEST1,94.64273995,TEST1,NA
7/23/2003,TEST1,94.73738269,TEST1,NA
7/22/2003,TEST1,94.83212008,TEST1,NA
7/21/2003,TEST1,94.9269522,TEST1,NA
7/20/2003,TEST1,95.02187915,TEST1,NA
7/19/2003,TEST1,95.11690103,TEST1,NA
7/18/2003,TEST1,95.21201793,TEST1,NA
7/17/2003,TEST1,95.30722995,TEST1,NA
7/16/2003,TEST1,95.40253718,TEST1,NA
7/15/2003,TEST1,95.49793971,TEST1,NA
7/14/2003,TEST1,95.59343765,TEST1,NA
7/13/2003,TEST1,95.68903109,TEST1,NA
7/12/2003,TEST1,95.78472012,TEST1,NA
7/11/2003,TEST1,95.88050484,TEST1,NA
7/10/2003,TEST1,95.97638535,TEST1,NA
7/9/2003,TEST1,96.07236173,TEST1,NA
7/8/2003,TEST1,96.16843409,TEST1,NA
7/7/2003,TEST1,96.26460253,TEST1,NA
7/6/2003,TEST1,96.36086713,TEST1,NA
7/5/2003,TEST1,96.457228,TEST1,NA
7/4/2003,TEST1,96.55368523,TEST1,NA
7/3/2003,TEST1,96.65023891,TEST1,NA
7/2/2003,TEST1,96.74688915,TEST1,NA
7/1/2003,TEST1,96.84363604,TEST1,NA
6/30/2003,TEST1,96.94047968,TEST1,NA
6/29/2003,TEST1,97.03742016,TEST1,NA
6/28/2003,TEST1,97.13445758,TEST1,NA
6/27/2003,TEST1,97.23159203,TEST1,NA
6/26/2003,TEST1,97.32882362,TEST1,NA
6/25/2003,TEST1,97.42615245,TEST1,NA
6/24/2003,TEST1,97.5235786,TEST1,NA
6/23/2003,TEST1,97.62110218,TEST1,NA
6/22/2003,TEST1,97.71872328,TEST1,NA
6/21/2003,TEST1,97.816442,TEST1,NA
6/20/2003,TEST1,97.91425845,TEST1,NA
6/19/2003,TEST1,98.01217271,TEST1,NA
6/18/2003,TEST1,98.11018488,TEST1,NA
6/17/2003,TEST1,98.20829506,TEST1,NA
6/16/2003,TEST1,98.30650336,TEST1,NA
6/15/2003,TEST1,98.40480986,TEST1,NA
6/14/2003,TEST1,98.50321467,TEST1,NA
6/13/2003,TEST1,98.60171789,TEST1,NA
6/12/2003,TEST1,98.7003196,TEST1,NA
6/11/2003,TEST1,98.79901992,TEST1,NA
6/10/2003,TEST1,98.89781894,TEST1,NA
6/9/2003,TEST1,98.99671676,TEST1,NA
6/8/2003,TEST1,99.09571348,TEST1,NA
6/7/2003,TEST1,99.19480919,TEST1,NA
6/6/2003,TEST1,99.294004,TEST1,NA
6/5/2003,TEST1,99.39329801,TEST1,NA
6/4/2003,TEST1,99.4926913,TEST1,NA
6/3/2003,TEST1,99.592184,TEST1,NA
6/2/2003,TEST1,99.69177618,TEST1,NA
6/1/2003,TEST1,99.79146796,TEST1,NA
5/31/2003,TEST1,99.89125942,TEST1,NA
5/30/2003,TEST1,99.99115068,TEST1,NA
5/29/2003,TEST1,100.0911418,TEST1,NA
5/28/2003,TEST1,100.191233,TEST1,NA
5/27/2003,TEST1,100.2914242,TEST1,NA
5/26/2003,TEST1,100.3917156,TEST1,NA
5/25/2003,TEST1,100.4921073,TEST1,NA
5/24/2003,TEST1,100.5925995,TEST1,NA
5/23/2003,TEST1,100.6931921,TEST1,NA
5/22/2003,TEST1,100.7938852,TEST1,NA
5/21/2003,TEST1,100.8946791,TEST1,NA
5/20/2003,TEST1,100.9955738,TEST1,NA
5/19/2003,TEST1,101.0965694,TEST1,NA
5/18/2003,TEST1,101.197666,TEST1,NA
5/17/2003,TEST1,101.2988636,TEST1,NA
5/16/2003,TEST1,101.4001625,TEST1,NA
5/15/2003,TEST1,101.5015626,TEST1,NA
5/14/2003,TEST1,101.6030642,TEST1,NA
5/13/2003,TEST1,101.7046673,TEST1,NA
5/12/2003,TEST1,101.8063719,TEST1,NA
5/11/2003,TEST1,101.9081783,TEST1,NA
5/10/2003,TEST1,102.0100865,TEST1,NA
5/9/2003,TEST1,102.1120966,TEST1,NA
5/8/2003,TEST1,102.2142087,TEST1,NA
5/7/2003,TEST1,102.3164229,TEST1,NA
5/6/2003,TEST1,102.4187393,TEST1,NA
5/5/2003,TEST1,102.521158,TEST1,NA
5/4/2003,TEST1,102.6236792,TEST1,NA
5/3/2003,TEST1,102.7263029,TEST1,NA
5/2/2003,TEST1,102.8290292,TEST1,NA
5/1/2003,TEST1,102.9318582,TEST1,NA
4/30/2003,TEST1,103.0347901,TEST1,NA
4/29/2003,TEST1,103.1378249,TEST1,NA
4/28/2003,TEST1,103.2409627,TEST1,NA
4/27/2003,TEST1,103.3442036,TEST1,NA
4/26/2003,TEST1,103.4475479,TEST1,NA
4/25/2003,TEST1,103.5509954,TEST1,NA
4/24/2003,TEST1,103.6545464,TEST1,NA
4/23/2003,TEST1,103.7582009,TEST1,NA
4/22/2003,TEST1,103.8619591,TEST1,NA
4/21/2003,TEST1,103.9658211,TEST1,NA
4/20/2003,TEST1,104.0697869,TEST1,NA
4/19/2003,TEST1,104.1738567,TEST1,NA
4/18/2003,TEST1,104.2780306,TEST1,NA
4/17/2003,TEST1,104.3823086,TEST1,NA
4/16/2003,TEST1,104.4866909,TEST1,NA
4/15/2003,TEST1,104.5911776,TEST1,NA
4/14/2003,TEST1,104.6957688,TEST1,NA
4/13/2003,TEST1,104.8004645,TEST1,NA
4/12/2003,TEST1,104.905265,TEST1,NA
4/11/2003,TEST1,105.0101703,TEST1,NA
4/10/2003,TEST1,105.1151804,TEST1,NA
4/9/2003,TEST1,105.2202956,TEST1,NA
4/8/2003,TEST1,105.3255159,TEST1,NA
4/7/2003,TEST1,105.4308414,TEST1,NA
4/6/2003,TEST1,105.5362723,TEST1,NA
4/5/2003,TEST1,105.6418085,TEST1,NA
4/4/2003,TEST1,105.7474504,TEST1,NA
4/3/2003,TEST1,105.8531978,TEST1,NA
4/2/2003,TEST1,105.959051,TEST1,NA
4/1/2003,TEST1,106.0650101,TEST1,NA
3/31/2003,TEST1,106.1710751,TEST1,NA
3/30/2003,TEST1,106.2772461,TEST1,NA
3/29/2003,TEST1,106.3835234,TEST1,NA
3/28/2003,TEST1,106.4899069,TEST1,NA
3/27/2003,TEST1,106.5963968,TEST1,NA
3/26/2003,TEST1,106.7029932,TEST1,NA
3/25/2003,TEST1,106.8096962,TEST1,NA
3/24/2003,TEST1,106.9165059,TEST1,NA
3/23/2003,TEST1,107.0234224,TEST1,NA
3/22/2003,TEST1,107.1304458,TEST1,NA
3/21/2003,TEST1,107.2375763,TEST1,NA
3/20/2003,TEST1,107.3448139,TEST1,NA
3/19/2003,TEST1,107.4521587,TEST1,NA
3/18/2003,TEST1,107.5596108,TEST1,NA
3/17/2003,TEST1,107.6671704,TEST1,NA
3/16/2003,TEST1,107.7748376,TEST1,NA
3/15/2003,TEST1,107.8826124,TEST1,NA
3/14/2003,TEST1,107.9904951,TEST1,NA
3/13/2003,TEST1,108.0984856,TEST1,NA
3/12/2003,TEST1,108.206584,TEST1,NA
3/11/2003,TEST1,108.3147906,TEST1,NA
3/10/2003,TEST1,108.4231054,TEST1,NA
3/9/2003,TEST1,108.5315285,TEST1,NA
3/8/2003,TEST1,108.64006,TEST1,NA
3/7/2003,TEST1,108.7487001,TEST1,NA
3/6/2003,TEST1,108.8574488,TEST1,NA
3/5/2003,TEST1,108.9663063,TEST1,NA
3/4/2003,TEST1,109.0752726,TEST1,NA
3/3/2003,TEST1,109.1843478,TEST1,NA
3/2/2003,TEST1,109.2935322,TEST1,NA
3/1/2003,TEST1,109.4028257,TEST1,NA
2/28/2003,TEST1,109.5122285,TEST1,NA
2/27/2003,TEST1,109.6217408,TEST1,NA
2/26/2003,TEST1,109.7313625,TEST1,NA
2/25/2003,TEST1,109.8410939,TEST1,NA
2/24/2003,TEST1,109.950935,TEST1,NA
2/23/2003,TEST1,110.0608859,TEST1,NA
2/22/2003,TEST1,110.1709468,TEST1,NA
2/21/2003,TEST1,110.2811177,TEST1,NA
2/20/2003,TEST1,110.3913989,TEST1,NA
2/19/2003,TEST1,110.5017903,TEST1,NA
2/18/2003,TEST1,110.612292,TEST1,NA
2/17/2003,TEST1,110.7229043,TEST1,NA
2/16/2003,TEST1,110.8336272,TEST1,NA
2/15/2003,TEST1,110.9444609,TEST1,NA
2/14/2003,TEST1,111.0554053,TEST1,NA
2/13/2003,TEST1,111.1664607,TEST1,NA
2/12/2003,TEST1,111.2776272,TEST1,NA
2/11/2003,TEST1,111.3889048,TEST1,NA
2/10/2003,TEST1,111.5002937,TEST1,NA
2/9/2003,TEST1,111.611794,TEST1,NA
2/8/2003,TEST1,111.7234058,TEST1,NA
2/7/2003,TEST1,111.8351292,TEST1,NA
2/6/2003,TEST1,111.9469643,TEST1,NA
2/5/2003,TEST1,112.0589113,TEST1,NA
2/4/2003,TEST1,112.1709702,TEST1,NA
2/3/2003,TEST1,112.2831412,TEST1,NA
2/2/2003,TEST1,112.3954243,TEST1,NA
2/1/2003,TEST1,112.5078198,TEST1,NA
1/31/2003,TEST1,112.6203276,TEST1,NA
1/30/2003,TEST1,112.7329479,TEST1,NA
1/29/2003,TEST1,112.8456809,TEST1,NA
1/28/2003,TEST1,112.9585265,TEST1,NA
1/27/2003,TEST1,113.0714851,TEST1,NA
1/26/2003,TEST1,113.1845565,TEST1,NA
1/25/2003,TEST1,113.2977411,TEST1,NA
1/24/2003,TEST1,113.4110388,TEST1,NA
1/23/2003,TEST1,113.5244499,TEST1,NA
1/22/2003,TEST1,113.6379743,TEST1,NA
1/21/2003,TEST1,113.7516123,TEST1,NA
1/20/2003,TEST1,113.8653639,TEST1,NA
1/19/2003,TEST1,113.9792293,TEST1,NA
1/18/2003,TEST1,114.0932085,TEST1,NA
1/17/2003,TEST1,114.2073017,TEST1,NA
1/16/2003,TEST1,114.321509,TEST1,NA
1/15/2003,TEST1,114.4358305,TEST1,NA
1/14/2003,TEST1,114.5502664,TEST1,NA
1/13/2003,TEST1,114.6648166,TEST1,NA
1/12/2003,TEST1,114.7794814,TEST1,NA
1/11/2003,TEST1,114.8942609,TEST1,NA
1/10/2003,TEST1,115.0091552,TEST1,NA
1/9/2003,TEST1,115.1241643,TEST1,NA
1/8/2003,TEST1,115.2392885,TEST1,NA
1/7/2003,TEST1,115.3545278,TEST1,NA
1/6/2003,TEST1,115.4698823,TEST1,NA
1/5/2003,TEST1,115.5853522,TEST1,NA
1/4/2003,TEST1,115.7009376,TEST1,NA
1/3/2003,TEST1,115.8166385,TEST1,NA
1/2/2003,TEST1,115.9324551,TEST1,NA
1/1/2003,TEST1,116.0483876,TEST1,NA
12/31/2002,TEST1,116.164436,TEST1,NA
12/30/2002,TEST1,116.2806004,TEST1,NA
12/29/2002,TEST1,116.396881,TEST1,NA
12/28/2002,TEST1,116.5132779,TEST1,NA
12/27/2002,TEST1,116.6297912,TEST1,NA
12/26/2002,TEST1,116.746421,TEST1,NA
12/25/2002,TEST1,116.8631674,TEST1,NA
12/24/2002,TEST1,116.9800306,TEST1,NA
12/23/2002,TEST1,117.0970106,TEST1,NA
12/22/2002,TEST1,117.2141076,TEST1,NA
12/21/2002,TEST1,117.3313217,TEST1,NA
12/20/2002,TEST1,117.448653,TEST1,NA
12/19/2002,TEST1,117.5661017,TEST1,NA
12/18/2002,TEST1,117.6836678,TEST1,NA
12/17/2002,TEST1,117.8013514,TEST1,NA
12/16/2002,TEST1,117.9191528,TEST1,NA
12/15/2002,TEST1,118.0370719,TEST1,NA
12/14/2002,TEST1,118.155109,TEST1,NA
12/13/2002,TEST1,118.2732641,TEST1,NA
12/12/2002,TEST1,118.3915374,TEST1,NA
12/11/2002,TEST1,118.5099289,TEST1,NA
12/10/2002,TEST1,118.6284389,TEST1,NA
12/9/2002,TEST1,118.7470673,TEST1,NA
12/8/2002,TEST1,118.8658144,TEST1,NA
12/7/2002,TEST1,118.9846802,TEST1,NA
12/6/2002,TEST1,119.1036649,TEST1,NA
12/5/2002,TEST1,119.2227685,TEST1,NA
12/4/2002,TEST1,119.3419913,TEST1,NA
12/3/2002,TEST1,119.4613333,TEST1,NA
12/2/2002,TEST1,119.5807946,TEST1,NA
12/1/2002,TEST1,119.7003754,TEST1,NA
11/30/2002,TEST1,119.8200758,TEST1,NA
11/29/2002,TEST1,119.9398959,TEST1,NA
11/28/2002,TEST1,120.0598358,TEST1,NA
11/27/2002,TEST1,120.1798956,TEST1,NA
11/26/2002,TEST1,120.3000755,TEST1,NA
11/25/2002,TEST1,120.4203756,TEST1,NA
11/24/2002,TEST1,120.5407959,TEST1,NA
11/23/2002,TEST1,120.6613367,TEST1,NA
11/22/2002,TEST1,120.7819981,TEST1,NA
11/21/2002,TEST1,120.9027801,TEST1,NA
11/20/2002,TEST1,121.0236829,TEST1,NA
11/19/2002,TEST1,121.1447065,TEST1,NA
11/18/2002,TEST1,121.2658512,TEST1,NA
11/17/2002,TEST1,121.3871171,TEST1,NA
11/16/2002,TEST1,121.5085042,TEST1,NA
11/15/2002,TEST1,121.6300127,TEST1,NA
11/14/2002,TEST1,121.7516427,TEST1,NA
11/13/2002,TEST1,121.8733944,TEST1,NA
11/12/2002,TEST1,121.9952678,TEST1,NA
11/11/2002,TEST1,122.117263,TEST1,NA
11/10/2002,TEST1,122.2393803,TEST1,NA
